"care_type","created_at","dashboard_viewed","how_did_you_hear_about_us","last_logged_in_at","location_id","provider_type","registered","state","type","updated_at","user_id","messages_sent_count","read_messages_count","scam_received_count","incident_type","corporate_user","sc_test_account","first_evaluated_photo_created_at","first_photo_accepted_at","first_bgc_purchase","email_verification_status"
18689777,"2021-02-25","TRUE",NA,"2021-02-25",30774,NA,TRUE,1,"Account::Seeker",2021-02-25,"8c220154-1fe7-5c7b-9b3b-cbe9579f722e",NA,NA,NA,NA,TRUE,"FALSE",NA,NA,NA,NA
18849537,"2021-05-06","TRUE",NA,"2021-10-28",18875,"nanny",TRUE,1,"Account::Provider",2021-10-28,"e7c67137-dec0-5fab-8fd4-247fb68e6a03",40,36,0,NA,FALSE,"FALSE",2021-05-06,2021-05-06,NA,NA
18972559,"2021-07-02","TRUE",NA,"2021-07-11",30835,NA,TRUE,3,"Account::Seeker",2021-11-04,"86651c83-8a65-528c-b360-6443f9b81c08",15,1,2,NA,FALSE,"FALSE",NA,NA,NA,NA
19278964,"2021-11-13","TRUE",NA,"2021-11-13",43241,"babysitter",TRUE,1,"Account::Provider",2021-11-13,"56530ce0-7e3a-55c9-aff0-33e05c64b029",NA,NA,NA,NA,FALSE,"FALSE",2021-11-13,2021-11-13,NA,NA
18972559,"2021-07-02","TRUE",NA,"2021-07-11",30835,NA,TRUE,3,"Account::Seeker",2021-11-04,"86651c83-8a65-528c-b360-6443f9b81c08",15,1,2,NA,FALSE,"FALSE",NA,NA,NA,NA
18751243,"2021-03-22","TRUE",NA,"2021-03-22",73612,NA,TRUE,1,"Account::Seeker",2021-03-22,"fff69f70-d8eb-574e-ac77-3ea289cfd78a",NA,NA,NA,NA,TRUE,"FALSE",NA,NA,NA,NA
18658133,"2021-02-12","TRUE",NA,"2021-02-12",30726,"babysitter",TRUE,1,"Account::Provider",2021-02-12,"b82c42a7-2bc7-5e87-8720-70250742ef49",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18846650,"2021-05-04","TRUE",NA,"2021-05-05",30030,"babysitter",TRUE,5,"Account::Provider",2021-05-05,"126e05bf-87a8-583d-814c-925af8c6e867",13,6,NA,"Precautionary",FALSE,"FALSE",2021-05-04,NA,NA,NA
18555623,"2021-01-04","TRUE",NA,"2021-01-18",40093,"nanny",TRUE,3,"Account::Provider",2021-01-18,"1f71f418-c9f8-5394-9ef7-603a807ca3b0",2,1,0,NA,FALSE,"FALSE",NA,NA,NA,NA
19328538,"2021-12-11","TRUE",NA,"2021-12-12",48801,"babysitter",TRUE,1,"Account::Provider",2021-12-12,"b27c4e91-a4a1-53f9-a2a8-892ff4fe8c8a",NA,NA,NA,NA,FALSE,"FALSE",2021-12-11,2021-12-11,NA,NA
18696108,"2021-02-28","TRUE",NA,"2021-02-28",62880,NA,TRUE,1,"Account::Seeker",2021-02-28,"c46cf124-d4a5-5227-9ee4-c1c29eb83c1d",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18555623,"2021-01-04","TRUE",NA,"2021-01-18",40093,"nanny",TRUE,3,"Account::Provider",2021-01-18,"1f71f418-c9f8-5394-9ef7-603a807ca3b0",2,1,0,NA,FALSE,"FALSE",NA,NA,NA,NA
18877278,"2021-05-23","TRUE",NA,"2021-12-30",7824,"babysitter",TRUE,1,"Account::Provider",2021-12-30,"79b051fe-4376-5ff5-9cea-9eeac539557a",NA,NA,NA,NA,FALSE,"FALSE",2021-11-06,2021-11-06,NA,NA
18944350,"2021-06-22","TRUE",NA,"2021-09-09",44056,NA,TRUE,1,"Account::Seeker",2021-09-09,"d8ba3aee-de63-538e-a6f8-58793c3c13c6",22,20,0,NA,FALSE,"FALSE",2021-06-22,2021-06-22,NA,NA
18826677,"2021-04-26","TRUE",NA,"2021-07-19",73757,"babysitter",TRUE,1,"Account::Provider",2021-07-19,"ea67bde4-9b51-5d68-b674-37446306e0c7",32,24,1,NA,FALSE,"FALSE",2021-04-26,2021-04-26,2021-04-26,NA
19137172,"2021-09-04","TRUE",NA,"2021-09-04",77845,"companion_care",TRUE,1,"Account::Provider",2021-09-04,"a0e1202a-a7d9-5e47-84df-b5376b3f03c2",1,1,0,NA,FALSE,"FALSE",2021-09-04,2021-09-04,NA,NA
18697805,"2021-03-01","TRUE",NA,"2021-03-01",43056,NA,TRUE,1,"Account::Seeker",2021-03-01,"6f07cafd-a495-5ded-8e9d-4f1a49909c08",NA,NA,0,NA,TRUE,"FALSE",NA,NA,NA,NA
18612410,"2021-01-25","TRUE",NA,"2021-05-02",62403,"babysitter",TRUE,1,"Account::Provider",2021-05-02,"8c2d968f-d005-5cbe-81af-e7eaef9063c8",2,1,0,NA,FALSE,"FALSE",2021-01-25,2021-01-25,NA,NA
18767560,"2021-03-30","TRUE",NA,"2021-03-30",3547,"nanny",TRUE,1,"Account::Provider",2021-03-30,"39ed72e3-d9a4-5e5e-9134-896e4492c496",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18768494,"2021-03-30","TRUE",NA,"2021-08-28",29451,NA,TRUE,1,"Account::Seeker",2021-08-28,"884d8f54-6783-5c5d-b172-aa1e91d6bb03",6,6,0,NA,FALSE,"FALSE",2021-05-28,2021-05-28,NA,NA
18697805,"2021-03-01","TRUE",NA,"2021-03-01",43056,NA,TRUE,1,"Account::Seeker",2021-03-01,"6f07cafd-a495-5ded-8e9d-4f1a49909c08",NA,NA,0,NA,TRUE,"FALSE",NA,NA,NA,NA
18594951,"2021-01-18","TRUE",NA,"2021-02-27",73902,"nanny",TRUE,1,"Account::Provider",2021-02-27,"f5cdaa3c-6ee4-5f2b-bce6-d949c01d2771",8,5,0,NA,FALSE,"FALSE",2021-01-19,2021-01-19,2021-01-19,NA
18591803,"2021-01-17","TRUE",NA,"2021-01-17",74511,"babysitter",TRUE,3,"Account::Provider",2021-01-17,"4a411dd5-b18a-5a02-b6b0-d696b833e1c0",7,2,NA,NA,FALSE,"FALSE",2021-01-17,2021-01-17,NA,NA
19110718,"2021-08-25","TRUE",NA,"2021-08-25",72737,"pet_care",TRUE,1,"Account::Provider",2021-08-25,"53c29e1e-39c5-5e4b-b581-f8db3dd76b87",1,1,1,NA,FALSE,"FALSE",2021-08-25,2021-08-25,NA,NA
18934685,"2021-06-17","TRUE",NA,"2021-10-01",79044,NA,TRUE,1,"Account::Seeker",2021-10-01,"abb32a23-948e-5714-9c29-fb3b76dc50b6",NA,NA,NA,NA,TRUE,"FALSE",NA,NA,NA,NA
18627751,"2021-01-31","TRUE",NA,"2021-05-11",57281,NA,TRUE,1,"Account::Seeker",2021-05-11,"0b45c90f-08d8-5910-a5ef-0aad324b9776",16,16,1,NA,FALSE,"FALSE",2021-01-31,2021-02-02,NA,NA
18791477,"2021-04-10","TRUE",NA,"2021-08-05",73968,NA,TRUE,1,"Account::Seeker",2021-08-05,"c75cec55-350b-5012-8304-e818e0928786",2,2,0,NA,FALSE,"FALSE",2021-04-10,2021-04-11,NA,NA
18874590,"2021-05-21","TRUE",NA,"2021-08-27",7944,NA,TRUE,1,"Account::Seeker",2021-08-27,"f2d67dba-5e62-5797-b409-b0b7eb1edbf2",26,23,1,NA,FALSE,"FALSE",2021-05-21,2021-05-21,NA,NA
19050207,"2021-08-03","TRUE",NA,"2021-08-03",21493,"pet_care",TRUE,1,"Account::Provider",2021-08-03,"df5c810d-3263-55fc-b8e3-cc176ada422a",1,0,NA,NA,FALSE,"FALSE",2021-08-03,NA,NA,NA
18690640,"2021-02-26","TRUE",NA,"2021-07-10",75670,"babysitter",TRUE,1,"Account::Provider",2021-07-10,"e9db79b4-7bd3-5405-b59a-76e534c36ecc",2,1,1,NA,FALSE,"FALSE",2021-02-26,NA,NA,NA
18852839,"2021-05-08","TRUE",NA,"2021-05-09",7817,NA,TRUE,1,"Account::Seeker",2021-05-09,"35b7cf3b-6f52-5a7b-ae0c-21be8380494d",NA,NA,0,NA,FALSE,"FALSE",NA,NA,NA,NA
19215011,"2021-10-11","TRUE",NA,"2021-10-11",12219,"nanny",TRUE,1,"Account::Provider",2021-10-11,"79e235d0-0817-56e1-b865-27768832f352",1,1,NA,NA,FALSE,"FALSE",2021-10-11,NA,NA,NA
18617131,"2021-01-26","TRUE",NA,"2021-02-08",8938,"nanny",TRUE,1,"Account::Provider",2021-02-08,"88342e8e-16a5-5aa8-bd8b-c07372fdd6d0",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18991323,"2021-07-10","TRUE",NA,"2021-07-10",7898,"babysitter",TRUE,1,"Account::Provider",2021-07-10,"d0e9fb30-908a-5e62-8b9e-b645c190ec74",1,0,NA,NA,FALSE,"FALSE",2021-07-10,2021-07-10,NA,NA
18572539,"2021-01-09","TRUE",NA,"2021-01-13",33446,NA,TRUE,1,"Account::Seeker",2021-01-13,"c651f3f9-26f3-547e-9f20-d6803ecbe828",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
19147810,"2021-09-08","TRUE",NA,"2021-09-08",56433,"babysitter",TRUE,1,"Account::Provider",2021-09-08,"be7e2658-1b60-5104-8095-2d76f63e7a67",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18979588,"2021-07-06","TRUE",NA,"2021-07-06",52509,NA,TRUE,1,"Account::Seeker",2021-07-06,"d240c06f-386c-50b7-ac8d-5d1d4aaf304e",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18939778,"2021-06-20","TRUE",NA,"2021-06-20",21209,NA,TRUE,1,"Account::Seeker",2021-06-20,"13c6a4fb-8ca0-57d2-82cd-2bb55ed17bb5",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
19006908,"2021-07-16","TRUE",NA,"2021-07-17",74019,"companion_care",TRUE,1,"Account::Provider",2021-07-17,"25191092-dbdc-54f4-acb8-dcfe0ce4c9d8",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
19163720,"2021-09-15","TRUE",NA,"2021-10-06",65870,"babysitter",TRUE,1,"Account::Provider",2021-10-06,"360ab806-ac43-56c7-9910-1ee062f005d2",NA,NA,NA,NA,FALSE,"FALSE",2021-09-15,2021-09-15,NA,NA
19320670,"2021-12-06","TRUE",NA,"2021-12-06",44031,"nanny",TRUE,1,"Account::Provider",2021-12-06,"6dac9155-9547-5623-88b8-b9ce3ff1c9ba",4,1,NA,NA,FALSE,"FALSE",2021-12-06,NA,NA,NA
18744546,"2021-03-19","TRUE",NA,"2021-03-19",73516,"babysitter",TRUE,1,"Account::Provider",2021-03-19,"6e8f9a7a-23e1-5525-b94f-3e8dd6687ae5",4,3,NA,NA,FALSE,"FALSE",2021-03-19,2021-03-19,NA,NA
18613240,"2021-01-25","TRUE",NA,"2021-04-30",52377,NA,TRUE,1,"Account::Seeker",2021-04-30,"236701a3-9e57-505a-bd9a-0f697b233f38",8,7,1,NA,FALSE,"FALSE",NA,NA,NA,NA
18784216,"2021-04-07","TRUE",NA,"2021-04-08",75627,"babysitter",TRUE,1,"Account::Provider",2021-04-08,"7ce18197-dd04-59ed-8857-ac4a7593a060",1,1,NA,NA,FALSE,"FALSE",2021-04-07,2021-04-07,2021-04-07,NA
19183662,"2021-09-24","TRUE",NA,"2021-10-04",25322,"babysitter",TRUE,1,"Account::Provider",2021-10-04,"6e211981-5439-5f61-9330-b174277a16b6",1,0,NA,NA,FALSE,"FALSE",2021-09-24,2021-09-24,NA,NA
19003001,"2021-07-15","TRUE",NA,"2021-07-15",31767,"babysitter",TRUE,1,"Account::Provider",2021-07-15,"f0d00818-668b-5ab4-a482-a07793d66d36",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
19060331,"2021-08-06","TRUE",NA,"2021-09-13",29352,"nanny",TRUE,1,"Account::Provider",2021-09-13,"5e28a310-29dd-5abf-a842-736088202a60",15,7,0,NA,FALSE,"FALSE",2021-08-06,2021-08-06,NA,NA
19165974,"2021-09-16","TRUE",NA,"2021-09-16",9565,"nanny",TRUE,1,"Account::Provider",2021-09-16,"2f327109-b455-5f07-8d60-a885c3cb9b25",NA,NA,NA,NA,FALSE,"FALSE",2021-09-16,2021-09-17,NA,NA
18826677,"2021-04-26","TRUE",NA,"2021-07-19",73757,"babysitter",TRUE,1,"Account::Provider",2021-07-19,"ea67bde4-9b51-5d68-b674-37446306e0c7",32,24,1,NA,FALSE,"FALSE",2021-04-26,2021-04-26,2021-04-26,NA
18997921,"2021-07-13","TRUE",NA,"2021-07-13",21274,"nanny",TRUE,1,"Account::Provider",2021-07-13,"a924d623-fe94-5832-bacd-8a5a3ec478ab",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18800810,"2021-04-14","TRUE",NA,"2021-05-24",43841,"nanny",TRUE,1,"Account::Provider",2021-05-24,"a95630d8-d24b-58fd-8e28-15a0808a265d",NA,NA,NA,NA,FALSE,"FALSE",2021-04-14,NA,2021-04-14,NA
18612377,"2021-01-25","TRUE",NA,"2021-01-25",75445,NA,TRUE,1,"Account::Seeker",2021-01-25,"9278ad20-c248-5ab4-80d7-ff79ca2132ba",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18605987,"2021-01-22","TRUE",NA,"2021-01-22",21501,"nanny",TRUE,1,"Account::Provider",2021-01-22,"eafbf42a-1157-5008-a1bd-493a7ca31e89",NA,NA,0,NA,FALSE,"FALSE",NA,NA,NA,NA
19222221,"2021-10-14","TRUE",NA,"2021-12-06",21076,"babysitter",TRUE,3,"Account::Provider",2021-12-06,"8e89ec1f-541b-54e1-a1c6-b897209b35af",8,4,0,NA,FALSE,"FALSE",2021-10-14,2021-10-14,NA,NA
19265636,"2021-11-06","TRUE",NA,"2021-11-24",69462,"nanny",TRUE,1,"Account::Provider",2021-11-24,"7df246d1-b18d-52bf-9998-9540abbb08b1",NA,NA,NA,NA,FALSE,"FALSE",2021-11-24,2021-11-24,2021-11-24,NA
18620583,"2021-01-27","TRUE",NA,"2021-01-30",52324,"nanny",TRUE,1,"Account::Provider",2021-01-30,"22f11004-65d6-538e-90fe-740ee69587cf",7,7,1,NA,FALSE,"FALSE",2021-01-27,2021-01-27,NA,NA
18918211,"2021-06-11","TRUE",NA,"2021-08-30",74688,"nanny",TRUE,1,"Account::Provider",2021-08-30,"9c9f71cc-1797-5f1c-a070-d2ae5b93309e",5,3,0,NA,FALSE,"FALSE",2021-06-12,2021-06-13,NA,NA
18625457,"2021-01-29","TRUE",NA,"2021-04-22",25327,NA,TRUE,1,"Account::Seeker",2021-04-22,"5555a148-b449-5faa-bd4b-da6573c1aedb",NA,NA,1,NA,FALSE,"FALSE",NA,NA,NA,NA
18554365,"2021-01-03","TRUE",NA,"2021-01-23",58957,"babysitter",TRUE,1,"Account::Provider",2021-01-23,"79e3cfa3-ac8d-596d-a0e1-909582c3a7bf",1,0,NA,NA,FALSE,"FALSE",2021-01-03,NA,NA,NA
18562308,"2021-01-06","TRUE",NA,"2021-01-10",49051,NA,TRUE,1,"Account::Seeker",2021-01-10,"5453ac6d-1888-5d06-a832-6b31f0f6d3f3",NA,NA,0,NA,FALSE,"FALSE",NA,NA,NA,NA
18762907,"2021-03-27","TRUE",NA,"2021-03-27",75944,"housekeeping",TRUE,1,"Account::Provider",2021-03-27,"d8c70215-7e9f-51b7-b002-78bfce227ac8",NA,NA,NA,NA,FALSE,"FALSE",2021-03-27,2021-03-28,NA,NA
19042319,"2021-07-31","TRUE",NA,"2021-07-31",18455,"babysitter",TRUE,1,"Account::Provider",2021-07-31,"12081d7c-a671-59fa-8fb0-929bcf39ee2b",2,2,0,NA,FALSE,"FALSE",2021-07-31,2021-07-31,NA,NA
18720280,"2021-03-09","TRUE","facebook","2021-03-11",30110,"nanny",TRUE,1,"Account::Provider",2021-03-11,"0a588ccc-6cdb-5cd3-aa18-3cb1e1feb49e",NA,NA,NA,NA,FALSE,"FALSE",2021-03-11,2021-03-11,NA,NA
18917187,"2021-06-10","TRUE",NA,"2021-10-11",29583,"babysitter",TRUE,1,"Account::Provider",2021-10-11,"cd10dcaa-1b6e-54bc-86c0-3da372ba9af3",47,25,0,NA,FALSE,"FALSE",2021-06-10,2021-06-11,NA,NA
19066072,"2021-08-09","TRUE",NA,"2021-08-09",12946,NA,TRUE,1,"Account::Seeker",2021-08-09,"0f08745a-04c5-5b0d-ad39-2e122e5c54d9",NA,NA,0,NA,FALSE,"FALSE",NA,NA,NA,NA
19213703,"2021-10-10","TRUE",NA,"2021-12-15",48265,"nanny",TRUE,1,"Account::Provider",2021-12-15,"b5ac8764-ee0d-5521-ac03-dd9b723ad9a6",5,4,0,NA,FALSE,"FALSE",2021-10-19,2021-10-19,NA,NA
18959822,"2021-06-28","TRUE",NA,"2021-06-29",19302,"babysitter",TRUE,1,"Account::Provider",2021-06-29,"9bf9436e-3b95-54d7-b6c0-afa11b082d1b",NA,NA,NA,NA,FALSE,"FALSE",2021-06-28,2021-06-28,2021-06-28,NA
18751243,"2021-03-22","TRUE",NA,"2021-03-22",73612,NA,TRUE,1,"Account::Seeker",2021-03-22,"fff69f70-d8eb-574e-ac77-3ea289cfd78a",NA,NA,NA,NA,TRUE,"FALSE",NA,NA,NA,NA
19266621,"2021-11-06","TRUE",NA,"2021-11-06",73233,"companion_care",TRUE,1,"Account::Provider",2021-11-06,"a5e733a8-11f5-5a1d-99ca-0b233b6624c7",1,0,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
19099970,"2021-08-20","TRUE",NA,"2021-12-02",27359,"nanny",TRUE,1,"Account::Provider",2021-12-02,"59858ca0-1aa5-56a5-bed5-4e275b7b52bf",21,11,0,NA,FALSE,"FALSE",2021-08-21,2021-08-21,NA,NA
19067735,"2021-08-09","TRUE",NA,"2021-08-11",70689,"housekeeping",TRUE,1,"Account::Provider",2021-08-11,"de5de847-1c2e-5473-b6ba-6b2f2a42a549",NA,NA,NA,NA,FALSE,"FALSE",2021-08-10,2021-08-10,NA,NA
18619257,"2021-01-27","TRUE",NA,"2021-02-20",12125,NA,TRUE,1,"Account::Seeker",2021-02-20,"539b235e-5cf5-5b3a-b0ef-0e431b88debb",59,57,0,NA,FALSE,"FALSE",2021-01-29,2021-01-30,NA,NA
19265951,"2021-11-06","TRUE",NA,"2021-11-06",40814,"babysitter",TRUE,1,"Account::Provider",2021-11-06,"e9da9378-0164-5f18-928f-e04704c43373",2,1,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18704737,"2021-03-03","TRUE",NA,"2021-03-06",72043,NA,TRUE,1,"Account::Seeker",2021-03-06,"4f065e0e-aaa4-53a4-bc09-25c31d0bde4a",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18862922,"2021-05-14","TRUE",NA,"2021-05-15",52246,NA,TRUE,1,"Account::Seeker",2021-05-15,"7df7fa92-2ef4-506f-a1d4-a2ecc182348d",NA,NA,NA,NA,TRUE,"FALSE",2021-05-15,2021-05-16,NA,NA
18719391,"2021-03-09","TRUE",NA,"2021-05-20",21278,"companion_care",TRUE,3,"Account::Provider",2021-05-20,"cf83470e-6772-5a4f-8701-cf4b1b85850a",5,5,0,NA,FALSE,"FALSE",2021-03-09,2021-03-09,2021-03-09,NA
19176961,"2021-09-21","TRUE",NA,"2021-09-21",63050,"nanny",TRUE,1,"Account::Provider",2021-09-21,"da1c5f7e-655d-50f9-bc79-10d5abd5a7ad",NA,NA,1,NA,FALSE,"FALSE",2021-09-21,NA,NA,NA
19142686,"2021-09-07","TRUE",NA,"2021-09-24",75821,"babysitter",TRUE,1,"Account::Provider",2021-09-24,"4aa74906-c627-5d5b-8abe-1371b48918ea",NA,NA,0,NA,FALSE,"FALSE",2021-09-07,2021-09-07,NA,NA
18917187,"2021-06-10","TRUE",NA,"2021-10-11",29583,"babysitter",TRUE,1,"Account::Provider",2021-10-11,"cd10dcaa-1b6e-54bc-86c0-3da372ba9af3",47,25,0,NA,FALSE,"FALSE",2021-06-10,2021-06-11,NA,NA
18751183,"2021-03-22","TRUE",NA,"2021-03-22",25503,NA,TRUE,1,"Account::Seeker",2021-03-22,"559a23ad-4076-5127-bd69-8ecbba10a9a9",NA,NA,0,NA,FALSE,"FALSE",NA,NA,NA,NA
18781152,"2021-04-05","TRUE",NA,"2021-04-06",72971,"nanny",TRUE,1,"Account::Provider",2021-04-06,"87459b59-bbd1-5665-b6aa-6fdf1dafa480",NA,NA,NA,NA,FALSE,"FALSE",2021-04-06,2021-04-06,NA,NA
18934633,"2021-06-17","TRUE",NA,"2021-08-21",52752,"nanny",TRUE,1,"Account::Provider",2021-08-21,"a568e27a-f002-59c9-b501-62b77b760311",3,3,0,NA,FALSE,"FALSE",2021-06-18,2021-06-20,NA,NA
18852057,"2021-05-07","TRUE",NA,"2021-05-13",27524,NA,TRUE,1,"Account::Seeker",2021-05-13,"fdff37e7-6783-54fd-9990-0c4092185078",NA,NA,2,NA,FALSE,"FALSE",2021-05-07,2021-05-08,NA,NA
18781856,"2021-04-06","TRUE",NA,"2021-04-06",70964,NA,TRUE,1,"Account::Seeker",2021-04-06,"e9b3ae11-3129-52af-9453-6b384db3aa77",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18720697,"2021-03-09","TRUE",NA,"2021-03-09",40790,"babysitter",TRUE,1,"Account::Provider",2021-03-09,"e31a8fda-2a41-5d7c-92ce-da9cf6e477c1",1,1,NA,NA,FALSE,"FALSE",2021-03-09,2021-03-09,NA,NA
18770575,"2021-03-31","TRUE",NA,"2021-03-31",39734,NA,TRUE,1,"Account::Seeker",2021-03-31,"51c57e5a-f589-508b-9047-9a872f6b5aa4",NA,NA,0,NA,FALSE,"FALSE",2021-03-31,2021-03-31,NA,NA
18616228,"2021-01-26","TRUE",NA,"2021-01-27",18164,NA,TRUE,1,"Account::Seeker",2021-01-27,"c7a73306-f785-554f-a069-cdf121729681",NA,NA,0,NA,TRUE,"FALSE",NA,NA,NA,NA
19165974,"2021-09-16","TRUE",NA,"2021-09-16",9565,"nanny",TRUE,1,"Account::Provider",2021-09-16,"2f327109-b455-5f07-8d60-a885c3cb9b25",NA,NA,NA,NA,FALSE,"FALSE",2021-09-16,2021-09-17,NA,NA
18724221,"2021-03-10","TRUE",NA,"2021-03-10",63044,"nanny",TRUE,1,"Account::Provider",2021-03-10,"60e9b26f-98cc-5e3f-bc22-6fbde41f04cf",1,1,NA,NA,FALSE,"FALSE",2021-03-10,NA,NA,NA
19266621,"2021-11-06","TRUE",NA,"2021-11-06",73233,"companion_care",TRUE,1,"Account::Provider",2021-11-06,"a5e733a8-11f5-5a1d-99ca-0b233b6624c7",1,0,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18647124,"2021-02-08","TRUE",NA,"2021-02-19",29250,"nanny",TRUE,1,"Account::Provider",2021-02-19,"6bdb36c6-06f7-58b0-ab97-2059cc16fefd",1,1,NA,NA,FALSE,"FALSE",2021-02-08,2021-02-08,NA,NA
18792964,"2021-04-11","TRUE",NA,"2021-04-11",43058,"nanny",TRUE,1,"Account::Provider",2021-04-11,"3df074b5-123c-570b-a249-5969fdcadbba",1,1,0,NA,FALSE,"FALSE",2021-04-11,2021-04-11,2021-04-11,NA
19142686,"2021-09-07","TRUE",NA,"2021-09-24",75821,"babysitter",TRUE,1,"Account::Provider",2021-09-24,"4aa74906-c627-5d5b-8abe-1371b48918ea",NA,NA,0,NA,FALSE,"FALSE",2021-09-07,2021-09-07,NA,NA
19095302,"2021-08-19","TRUE",NA,"2021-08-20",27373,"babysitter",TRUE,1,"Account::Provider",2021-08-20,"e846b31f-5faf-5383-93fe-f3d8978cb2ab",7,1,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18647124,"2021-02-08","TRUE",NA,"2021-02-19",29250,"nanny",TRUE,1,"Account::Provider",2021-02-19,"6bdb36c6-06f7-58b0-ab97-2059cc16fefd",1,1,NA,NA,FALSE,"FALSE",2021-02-08,2021-02-08,NA,NA
18873181,"2021-05-20","TRUE",NA,"2021-05-20",78496,NA,TRUE,1,"Account::Seeker",2021-05-20,"524e0405-118f-5668-9b14-61327f9bf577",NA,NA,NA,NA,TRUE,"FALSE",NA,NA,NA,NA
18741787,"2021-03-18","TRUE",NA,"2021-07-05",73219,NA,TRUE,1,"Account::Seeker",2021-07-05,"dc6262f2-b2e8-5fc6-ad55-608579b58ba8",NA,NA,4,NA,FALSE,"FALSE",NA,NA,NA,NA
19148938,"2021-09-09","TRUE",NA,"2021-09-30",27336,"nanny",TRUE,1,"Account::Provider",2021-09-30,"7a028cc3-87ef-5e6b-b1a6-45048eb72ed2",1,0,NA,NA,FALSE,"FALSE",2021-09-09,2021-09-09,NA,NA
18853369,"2021-05-08","TRUE",NA,"2021-05-12",20410,"babysitter",TRUE,1,"Account::Provider",2021-05-12,"30c41321-d523-5853-9e5b-53b2ed849c6a",6,3,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18841220,"2021-05-02","TRUE",NA,"2021-10-23",52160,NA,TRUE,1,"Account::Seeker",2021-10-23,"df8047da-089d-5adb-83c0-3c81ea6a6b55",29,28,19,NA,FALSE,"FALSE",2021-05-07,2021-05-07,2021-05-17,NA
19095302,"2021-08-19","TRUE",NA,"2021-08-20",27373,"babysitter",TRUE,1,"Account::Provider",2021-08-20,"e846b31f-5faf-5383-93fe-f3d8978cb2ab",7,1,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18880441,"2021-05-24","TRUE",NA,"2021-05-25",79327,NA,TRUE,1,"Account::Seeker",2021-05-25,"e4663ca0-488c-51e1-962c-fbd431bca0e0",NA,NA,0,NA,FALSE,"FALSE",NA,NA,NA,NA
18616228,"2021-01-26","TRUE",NA,"2021-01-27",18164,NA,TRUE,1,"Account::Seeker",2021-01-27,"c7a73306-f785-554f-a069-cdf121729681",NA,NA,0,NA,TRUE,"FALSE",NA,NA,NA,NA
18964847,"2021-06-30","TRUE",NA,"2021-10-03",73456,NA,TRUE,1,"Account::Seeker",2021-10-03,"fed883e1-6748-5fb2-8b08-1520d6d40029",34,30,6,NA,FALSE,"FALSE",NA,NA,NA,NA
18934829,"2021-06-17","TRUE",NA,"2021-06-19",74555,"nanny",TRUE,5,"Account::Provider",2021-06-19,"ba28d5d2-6d84-5e78-a7c7-d9f4210b84a4",7,5,NA,"Previously Terminated Member",FALSE,"FALSE",2021-06-19,2021-06-19,NA,NA
18826677,"2021-04-26","TRUE",NA,"2021-07-19",73757,"babysitter",TRUE,1,"Account::Provider",2021-07-19,"ea67bde4-9b51-5d68-b674-37446306e0c7",32,24,1,NA,FALSE,"FALSE",2021-04-26,2021-04-26,2021-04-26,NA
18756595,"2021-03-24","TRUE",NA,"2021-07-04",73190,"babysitter",TRUE,1,"Account::Provider",2021-07-04,"a2d52412-44a0-5949-9b04-5fc95ab803b8",7,4,NA,NA,FALSE,"FALSE",2021-05-10,NA,NA,NA
18619257,"2021-01-27","TRUE",NA,"2021-02-20",12125,NA,TRUE,1,"Account::Seeker",2021-02-20,"539b235e-5cf5-5b3a-b0ef-0e431b88debb",59,57,0,NA,FALSE,"FALSE",2021-01-29,2021-01-30,NA,NA
18991984,"2021-07-11","TRUE",NA,"2021-07-11",41138,NA,TRUE,1,"Account::Seeker",2021-07-11,"dabbb858-152f-5b68-b123-75ae0a40ec59",NA,NA,1,NA,FALSE,"FALSE",NA,NA,NA,NA
19016606,"2021-07-20","TRUE",NA,"2021-07-20",76615,NA,TRUE,1,"Account::Seeker",2021-07-20,"56109122-5645-54ce-9698-59d4ceea26fb",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18557740,"2021-01-04","TRUE",NA,"2021-01-04",28991,NA,TRUE,1,"Account::Seeker",2021-01-04,"20ff0a77-16d3-5d1c-bf45-aabc012a36dc",NA,NA,1,NA,TRUE,"FALSE",NA,NA,NA,NA
