Sitters Member ID,Sitters User ID,Sitters Sitter Has Review (Yes / No),Sitters Average Rating,Sitters Total Number of Reviews
12265433,9e342b74-0453-5ffc-a119-448d6bbb83fd,No,,0
20591365,39a4d4ad-dbba-5bca-ba45-d5fd8c49a802,No,,0
19205577,89fce394-4ef9-592b-8b5a-a0d58a40a2fe,No,,0
10042613,87164e5a-61e3-59db-af3a-fe24b1cdfd38,No,,0
17918573,8abd3cf6-fe69-5da8-bfff-48b31569a4cc,No,,0
20222707,b91e6006-1f7c-5d39-accb-465d4309b6c0,No,,0
20182391,2c17cb13-f4b3-5b63-a481-4e57b56bdb89,No,,0
19709635,fd9df903-1704-58d8-93b1-dedc4f663085,No,,0
19707467,d5bf49b3-0426-5721-9689-cdf0a370572c,No,,0
19045669,76716373-d076-5e49-9535-5905b4a972db,No,,0
18750415,76b6379e-fcb9-5b2a-9c66-345e3e92fec6,No,,0
11867536,98c1d7dc-86d8-5a07-8add-7caeca03501a,No,,0
18801931,504eafdf-a877-5f56-a6c5-3ea2603dd6c4,No,,0
19072601,0f209869-63b1-5f70-8f99-d5c7161e985a,No,,0
19387572,5c98a724-5601-5af7-931b-e59dd265cfed,No,,0
17086338,176ed6c5-7b14-5efd-9e6b-48f3d91daa1e,No,,0
17905100,3f7ee8db-7bec-50a5-9d42-a3bd8ec03f71,No,,0
20273526,c1c75c95-32be-587b-8824-4de7c3d43936,No,,0
18255329,7ad1f2bc-0add-5109-afac-515895814337,Yes,5.00,2
11880997,6fdfdbba-f65d-56b0-8f85-75fbcc163e1c,No,,0
15398423,7ab50800-7075-59bf-8359-ba9fe8e38181,No,,0
16952590,489d9003-997e-532f-ad4a-62ca48f46e56,No,,0
19074403,04988942-1849-5b42-a0c1-edad437b9891,No,,0
20350746,b8f2767c-0544-5063-a2be-d82e2424bf58,No,,0
19028262,7241bd5a-33ee-5253-95e2-d0b4591592a6,No,,0
19650293,9d7dafe7-d79d-5457-aa77-888f7b0c6ccc,No,,0
12992855,e52a75fd-3636-5d3c-9061-425a01113ebd,No,,0
20399821,2a75c9da-8996-530c-ba2f-a36f086606b6,No,,0
11706781,4e232067-e522-5ca8-a2d0-da754d80f02e,No,,0
18390360,20f9e8d6-94b2-53e2-a512-e77ba5e36575,No,,0
18854050,53e99bcb-2f4d-5efe-bece-9035cfaa3e58,No,,0
18385347,439a9981-0aff-54e0-ab57-56188134da88,No,,0
15769814,87997552-00d0-56ff-aedf-58c590aee4fa,No,,0
15648427,519d60e0-141f-5480-a115-832794bfa1cb,No,,0
18841846,afba712f-3917-506f-b32c-8683e04c5559,No,,0
18948642,44021880-89a3-5cf6-910b-7f59265478da,No,,0
17045214,d86f2215-15d1-51da-9403-36fda3de6197,Yes,5.00,1
18613937,b967c553-9d1f-5f75-86d4-b9fcc279c808,No,,0
12905308,19516c67-4c34-567e-ab41-4aee4b4cb921,No,,0
19425256,d92f7515-67a9-55bd-992e-639bd2e2d0d1,No,,0
20440777,ac8fe643-8e1f-5a72-9ac6-d81a140ffe9e,No,,0
19625351,ce4ffa3e-c2b2-59d8-8c63-470817157e3c,No,,0
19125261,271d40b4-72c9-5b80-ba13-86a57955d722,No,,0
20241419,455d864f-6939-5735-b0ae-a8ef08be9955,No,,0
13973244,c11484bc-aae9-5fb4-ac6d-9f5a6077ee81,No,,0
20481266,e6777fc4-3cf5-57b9-8fc1-f3d07000c1d2,No,,0
18007002,12e80d22-a626-5dd6-a7d2-b6b80f7fa35a,No,,0
13364999,043fece7-02d8-5a26-9a37-d7358fb09f30,No,,0
19500043,a3e406ce-b196-5b60-ad1b-9efc1212dff5,No,,0
18670824,859fe90f-d5b5-5279-814d-c2eb795fcf11,No,,0
19001733,e31dd86d-32d4-53db-9b32-139fcd827d6c,No,,0
19421169,53b6e077-1f6a-531e-957c-c8793c4e4bfd,No,,0
19533836,b8a7c2b9-fed7-575c-82ee-b60215d71441,Yes,5.00,2
20262118,d53f6fec-a0c1-5056-8902-20014e04d2d2,No,,0
12204344,5bc2d56e-2c79-5563-af09-0f8b59fd2772,No,,0
18640438,a7025871-e333-56b0-bd7d-6cc89499db2a,No,,0
19207688,d2630bb1-df60-5a43-a6d9-d44be1a37600,No,,0
10497325,bd7afc79-2e87-5b77-b8c6-a8a7f33868ee,No,,0
19133136,5c592842-cf7b-5107-b7c4-c37f002f8007,No,,0
19586205,5e950813-3089-5a0e-80eb-5ba770a4bfdf,No,,0
19372875,cc550b6e-d297-519d-85cf-f4df1ff2e793,No,,0
18550586,dbea8811-9943-5f44-8fff-b0d08f045fdf,No,,0
20053319,5608f3e7-f122-5726-8426-f9d361fa51b5,No,,0
17926146,76efab13-2a81-5eed-8ea2-95ce9d6ed000,No,,0
20395513,ed01057a-ba27-5eab-a222-52077695029c,No,,0
15510366,93bcafbb-4335-5384-9d10-353254db102b,No,,0
12329254,83b33b9d-7e8e-54ad-8f3c-74986a127e02,Yes,5.00,2
20287419,14414415-b42e-5367-bb64-24127a7506f7,No,,0
13337109,ed8a4dba-d636-57cc-9ed6-c9699c072dea,No,,0
20117211,6c2cf708-0e72-55d7-a1bf-1d87ad425c9b,No,,0
16530208,9a567a6e-b1b8-5de5-8b60-c077bf422ebb,No,,0
19452200,88d266bb-66f9-526b-8d3a-1646877cf9d3,No,,0
14548485,ee5a202e-6878-5e34-bc1a-9ff4d803d7ec,No,,0
20083425,5d85b1ee-0db8-5289-8866-d2171905bd6d,No,,0
18941767,2684979d-fbf8-5023-964e-aeba612ce6df,No,,0
19068722,365073c0-b3d0-511c-838f-80e1a053a466,No,,0
19452595,9fcacfc9-50bf-554f-b6d9-ae7447bd16f6,No,,0
18537452,26d073fd-28f2-5174-8ff9-0bf3bc320604,No,,0
11234916,a5564d84-88ee-5a86-8557-8874fca60e9b,No,,0
20012405,3e880125-d26d-5c6e-96c2-cacfcab77684,No,,0
11330998,0ca4e248-d39b-5116-b4f1-69b1ae3c8a27,No,,0
18916726,4c22e000-06d5-5000-b889-520c2dd86bc3,Yes,5.00,1
19327433,36ba07b9-bbc6-5f00-8a01-c1ad7eccf108,No,,0
19180143,4a700188-efcc-5133-90ad-67874b2d49a8,No,,0
16133756,f9bd400f-d3bf-51f7-be7e-37609fcf4998,No,,0
13986092,93bd813b-d3db-5f0c-9958-ecafcfcddae1,No,,0
20365427,a30ab9d5-1199-5c9d-a1e8-071c1c7b5e69,No,,0
17471442,8f9e87fa-3fe1-5d5e-8dcc-6c19bcb08fc1,No,,0
20170343,40333d84-d2f0-5161-9f21-6599f138a887,No,,0
11816463,78617a80-1387-5e8c-b7c3-0dffe0dce9d7,No,,0
17135529,f705055e-f681-5bd7-bd10-fc974d84f29b,No,,0
12395799,30f40028-850c-5387-9306-6be353481552,No,,0
19328975,c42a3bf7-d9ba-5dac-9f3c-520a218083ce,No,,0
20414671,db2509ff-7d15-501c-a636-2a4379f239cf,Yes,5.00,1
18856554,836ead2f-f58b-5754-861a-81dd8524f9bc,No,,0
19252702,e4a263ef-1b81-5188-acfe-1afc97355599,No,,0
17557117,d213668e-609a-5561-9c59-9a8526140e0f,No,,0
19564516,c0379dc2-8e0a-5c19-bda3-9aad43453a71,No,,0
19272773,1e0decad-77c5-5453-ab97-cdba44162552,No,,0
19668602,65d3e6b2-2c0b-5585-afa6-45893e227c80,No,,0
12751804,02cec000-816a-53f8-9c65-020267ba6331,No,,0
18854948,3b1fcb35-10b6-5f3d-b11c-117cd992a9cc,No,,0
19636002,4f9cf9ad-c79a-5ad1-9d09-ec39c8f7f6ae,No,,0
20589522,be26b1f2-4251-5c38-8302-8b5a1adff2aa,No,,0
19796571,c6d2ce10-5cb4-5c58-88bb-3a7c09d5f7e6,No,,0
19113976,3cb773b2-b48a-5d38-b074-9bed1f99803d,Yes,5.00,2
15125551,a79c5b48-70cc-5d21-8ec6-04196e5ff083,No,,0
17713395,04a1d10e-9d15-5c31-a64d-00d9aa24e950,No,,0
18146423,748ee382-9c83-586c-b0ea-d5967245d576,No,,0
19374151,ae5c5437-20a3-50b2-91d9-214687faedff,No,,0
13731792,0f7404c8-9f80-55c5-870f-52a8d893e8b0,No,,0
19792609,a0f5743f-7082-50e6-9ae2-892e78f359e9,No,,0
10956693,a8c4df64-9fbd-5986-8d93-c03da7ba64ba,No,,0
20003747,c3a00aac-a33c-5234-93aa-019819e95433,No,,0
19892737,646af3ad-b5ec-5065-965f-e9c62d69403c,No,,0
18886914,96249adc-05f7-5a8e-8a4f-5c513269c0df,No,,0
19369849,23dd15f0-c113-5914-b2d4-bf0c49c0c0bc,No,,0
15488040,ff733b18-6fe0-5a94-9b16-26e85a943298,No,,0
19762008,e4aa5b83-359d-5a96-bc71-f37f7569a6b1,No,,0
19528404,f2a30da5-d637-58d2-92c9-800196224be5,No,,0
20371382,1c2ead80-e98b-54e9-9428-a4f5b9c8414c,No,,0
18586455,c8f6c792-3494-551c-81f8-09c2ca5325cf,No,,0
12234998,59c4c953-e42b-53ea-bca9-e06ab134940f,Yes,5.00,1
18893032,85ea6e5d-2926-5638-87a1-93411b18f396,No,,0
19960714,b7371dff-186c-53fc-8d7e-40b434d35354,No,,0
19253684,eb07a7d6-d239-51ab-a5f1-4e7aab272960,No,,0
18050885,68fa7478-3741-537e-98df-d5a2758bf371,No,,0
18908554,c5d3c035-ba3b-505a-84b9-c5267ae4b97a,No,,0
19031957,2f6eea20-1063-502c-9ec7-4ce4e2a6cd65,No,,0
19087593,0dcff2b5-bf59-5bdf-a779-d69d97d032e7,No,,0
20342007,3aef0ce9-c14a-5755-8781-11b169a129ba,No,,0
19867268,a7af1119-e7c3-5033-8683-1a41aab9e770,No,,0
19388871,608496dc-52ef-5f6c-baa6-935f482315cf,No,,0
19036502,4f887e31-3a50-592e-8d8f-633383db65d5,No,,0
20131948,63cce383-57e0-5899-8769-a43af965263f,No,,0
12498275,2abd4850-2f86-5c85-a082-bfe4d362ad29,No,,0
18642655,0f31ce8f-3790-51d1-a5c4-15162eb1cd9a,No,,0
19946903,dad230d8-29cc-58db-8fae-a8807ad8334c,No,,0
19715239,29004d54-74e6-50ec-945c-a272e57e7656,No,,0
16730050,c8e5f480-c170-5727-ad2d-c2c18dbac0f6,No,,0
17514010,291005e2-c4bb-5b1a-b92b-baf5ed5f62eb,No,,0
14921177,278bea2c-2be2-5c12-931a-9c13980968c9,No,,0
12094821,36521202-9aea-5f1b-ae04-0948ad0e78d1,No,,0
19635229,829d6acd-8648-5838-b9ea-e80556f07065,No,,0
13222434,0d21533b-ee8b-54e8-a5ac-e19164ae42e8,No,,0
20097733,8b608b07-24ef-5b32-8678-c9567c51947a,No,,0
15633438,1a9ac0e7-ba3c-5f89-84a8-659bb4dbd2c3,No,,0
16518123,db65074e-3337-559d-859b-d574b2968b42,No,,0
12700273,a48244e4-f995-57a5-8799-da76d7e3f22a,No,,0
18722389,d84aed22-4f53-57a1-8533-36e784c776fb,No,,0
20546614,6086fc98-49da-5e02-8dfe-76e548fdfbe5,No,,0
16149056,87d16b6e-2e49-5ea8-ba9f-1137017605c6,No,,0
20170881,ccb0d64b-fd35-512a-b8e6-4beffdf3a4fe,No,,0
10265250,1a223a34-c595-5daf-95cd-28acf9f2cb9d,No,,0
20088642,7bf02f16-4c98-57f9-9eaf-83a800136694,Yes,5.00,1
19335004,0e03be22-a514-5297-8d5a-dd5169f0a845,No,,0
19294094,41471efc-3a9e-549f-b5c8-b4dfb73a7e19,No,,0
19634755,c2cf8510-90ac-51e5-bbc3-76d930ccd14a,No,,0
18551561,cb44fe8d-2bb8-5624-9d0d-62810b37daa2,No,,0
20404155,fd259ccd-12fd-5834-b1a5-b00fdeb01ac7,No,,0
13197152,00424096-5e38-5829-bde2-180c62d93c98,No,,0
20482348,b83445e9-9483-56c1-9370-2f754ffcedfc,No,,0
10084113,09347c62-411b-57c9-9d4b-a840095ceb9e,No,,0
19263340,ce82b211-1725-586b-9967-0e8426f99104,No,,0
19674047,ba2a7e54-3ea2-52cd-8b7e-13ccf477f87c,No,,0
18768662,412aceb6-173b-5c4b-a8f6-410de3b1fc4e,No,,0
20265623,a97ccb29-d6e1-5aa4-972d-3f183abb231f,No,,0
19371969,d7affe7e-ff81-5888-b6aa-7a271ba5fd25,No,,0
17858069,07406032-7a06-55bd-a1a5-1afee2cb6294,No,,0
20234640,9947ad40-2bfd-5392-a7e6-bfa1ad78d71f,No,,0
18037540,ad6c00f5-daaf-5f2d-a895-8384de2696d0,No,,0
20028483,77742bba-da82-522d-a33c-eb447d0efe3f,No,,0
20367408,1dc2e716-4383-5550-8f1b-6ccafbba9d5a,No,,0
19034183,823d029e-9eda-5c56-9b81-4ce1280f75cd,No,,0
18781374,ed405e9d-7a31-52bd-9198-94b56759b0bb,No,,0
19720608,f8201209-525d-55e7-b84a-45982e650ac3,No,,0
13491729,2f0075d5-5eaa-5351-bdc2-fc4606eac4b8,No,,0
18669053,408b0c56-8806-5320-9c53-8d114223ea3c,No,,0
18768488,2b1306b9-310e-5ba7-8a4a-43f24bd21886,No,,0
19489880,d7692dd6-dfe2-574b-9060-7260059e53a5,No,,0
19179841,23deff7a-4254-520f-b53e-c75a6cf16401,No,,0
16781457,0ab41424-fc0c-5ce7-bb91-eedda9d59c4d,No,,0
18694115,6f75f1d3-d90c-5496-81ef-1bee85e04a14,No,,0
17817705,155f11d7-1fe0-512d-a0a4-6cf84d34cca7,No,,0
19659726,919f04c9-88de-5118-bff7-65a46b204d46,No,,0
19340435,173517f7-5de5-54a3-915f-dc500d95ebc8,No,,0
20355193,decb5b4a-dec7-5f81-9e0c-742f96107b92,No,,0
10787802,0095e6c9-ec78-5002-b910-1d305e997bac,No,,0
19697599,1c8920a3-1594-5ddc-8323-cbad863f4b89,No,,0
19008249,b27ebb0e-2a0a-5b29-a6f5-82b3591ad41d,No,,0
19629131,5824e8be-d5c2-536e-ba68-ea55d5a24386,No,,0
19415986,0ec39c39-d8c4-53ef-8f18-b63174a26957,No,,0
15597689,d09920e3-ea1a-53e5-8734-b9e64e1f6ca6,Yes,5.00,1
19395813,cbd89314-c481-5ee9-8faa-d2c03c5ce838,No,,0
19251520,52a44bc6-4827-5026-b116-f7cfb038e312,No,,0
11563829,4c869135-bd91-5b43-857c-83c8a8236ab1,No,,0
10251070,75d1405a-2de3-5f7c-9f4b-96d266eb130f,No,,0
18592276,a6a55475-333a-5e27-8b93-7b0d50c40fda,No,,0
17892465,b15f4bba-1680-5c49-9792-0377e99bc5a1,No,,0
20176575,0b4a476b-26d5-50f3-8e49-6395f7705def,No,,0
19280212,bbd00a15-6a62-536c-8209-4c926c4dd031,No,,0
12589052,a1434d49-8f33-54ef-a79d-3a3556f97e38,No,,0
19948740,36817e32-0bf2-5df3-8487-71aeb0182f1a,No,,0
17582773,1ec0868b-7bd1-5e2d-a48f-1389b09a0bf4,No,,0
14764917,598a0890-4401-575f-8769-bed9080183ab,No,,0
19010109,8dde4823-7cbe-5557-93ea-bca46876a0ec,No,,0
17463768,e055e1b3-9262-5cd7-8539-3fb692b413df,No,,0
18853993,a58eb69a-e3b3-59a3-82f5-cce763ee9b4a,No,,0
16015294,992c3d62-2d0f-5466-be03-de03efcd1fc8,No,,0
15605935,07b174d1-90cb-5a52-b5ea-52bdd10e8210,No,,0
18351410,6b373417-33c4-5ad1-9120-d0fb19f761c7,No,,0
17817963,494969bb-7222-51d0-a0ed-07a698e312f0,No,,0
19491447,864fba39-8778-52b6-a8ba-563f93be1bc6,No,,0
10641877,eb2572ee-af87-514d-9306-1e2e81126a77,No,,0
19432364,cb951616-5063-5013-b511-2745f2989fee,No,,0
19002001,4d2fc02b-8833-56f9-8253-cfbab0635c21,No,,0
18879569,e6e8652a-b4a5-5663-aa0c-1dcbc5e0b155,No,,0
17308235,3a033251-d5a0-5644-9e72-0ca1da6d6223,No,,0
17954948,4c8db561-0f3c-5edc-88de-7fed3d1cc59f,No,,0
17396266,6f553de1-62cf-5b0b-b5c5-f0c8bb035ddc,No,,0
18212712,8fb79cae-f8ce-5612-8707-2499ffbb8bef,No,,0
17207659,a26e00a3-d1de-5429-a194-59a6ed4b89dc,No,,0
19073444,cd08fcb3-9209-5df2-9643-1c97e1c023d3,No,,0
19590362,1f3ccb3f-97f8-5521-84f0-dec37c6f1a6d,No,,0
20414170,a22cbc75-3bc4-5ee6-8b47-508b85b6e45a,No,,0
19672041,a2cba0bd-263b-57e8-941d-85a2c0cf51a2,No,,0
17349967,74a6a0f6-a073-5a1e-b81f-436cd8d8e3a8,No,,0
19179794,3fd0ff31-dde6-5533-879e-e434e2d55646,No,,0
20375247,3b73b7f2-68aa-550b-805b-ced045046621,No,,0
18720034,85446d2f-2cf2-52b5-ae29-cc05d76eea9c,No,,0
19365111,d3427cf4-fcc6-5756-9f48-fe8acbf9fccc,No,,0
19494466,bc1435b3-fc23-58fe-92cb-d2c249d15a95,No,,0
19669681,1a36d12e-b80b-5f54-b85b-404046f67e02,No,,0
15644530,27654a28-5b44-5262-9594-b6965f801448,No,,0
18086599,0a47db87-9b5e-5979-8d57-f76301ffb078,No,,0
15924103,10839c01-9057-5ce1-b0ca-033eeb02bc53,No,,0
18290646,778c5b36-b7ce-5538-9173-ef6bdc07105c,No,,0
18626985,c52e300e-f456-565e-a44c-10b1971b1a62,No,,0
15500104,8b94807d-43c0-59bc-9c21-8fdb2c3e0256,No,,0
19484970,0d9eb7c4-7e7d-5ae6-a42c-cce0cd9bd675,No,,0
19674773,84340ad5-b3be-5449-a653-fec50024edbc,No,,0
16917078,70003e24-b088-5635-9f2a-50f5982ab655,No,,0
12440973,d793ffb5-b5fd-59c9-a83d-c66f0459cff6,No,,0
10000993,2e01d9ad-b430-5a75-bf7c-0bb82df9b0eb,No,,0
20242019,119556b9-4198-5718-9af6-a2636d69c29c,No,,0
20255108,20c37836-e04e-5bd3-8f45-ee09e8b069f0,No,,0
16975847,52a1cd71-16ca-5871-a332-8d826c86ed8b,No,,0
17854522,d3a867ab-4f07-5e90-8233-df998b792505,No,,0
18649210,0a52716e-a608-5750-a983-634d4614af51,No,,0
18768745,7a634629-49dc-5a0c-95f6-28699d4d6e17,No,,0
18782803,7ae4c85c-e01c-58a3-ad06-f1d66010829f,No,,0
18944259,23176185-bb9c-5431-b3b4-4de34ac1f547,No,,0
14319442,9734dd07-93c1-5df9-89db-91f5fa7cc2b4,No,,0
19762480,5812195b-99b4-500c-a69b-5af7ad3a5986,No,,0
19649477,d4071088-31e3-54c6-9580-f6b22bd461a6,No,,0
18216706,19213627-1290-5b43-ac8b-ceed95ea7906,No,,0
19168792,e6728f74-524a-53e0-97b0-8ae5baceb121,No,,0
18836788,8577875d-97dc-5452-9b7c-220f14a7db13,No,,0
19207276,1194feec-8e57-5d4d-863f-5653d0fce431,No,,0
18318991,111ddeb9-9766-5c51-87d7-e4bf18357971,No,,0
20397319,9928b6ff-b2c0-5499-a7d1-b97bf49e03de,No,,0
17668324,f4250127-729e-51ed-995b-95c83eec763c,No,,0
18647836,c8043949-fc9f-57f0-9f84-d4a3e1d8ddcd,No,,0
19960841,107cc2bb-5a59-5887-b938-7016ce36e09e,Yes,5.00,1
16394717,d9b785b5-1bb2-5d90-ad29-4064485fc88f,No,,0
20316156,57c63ed1-41c1-59fb-95e8-e86d1e0eea3b,No,,0
19591386,f6e5e43b-8332-5aec-afa1-41fa37058542,No,,0
18748960,08b4ce01-2fdb-5523-ab5e-23ce7dd62736,No,,0
16953800,11099a15-4cd1-5864-baee-8fb10bd954a9,Yes,5.00,1
20274863,5bb5ca66-c52d-50d3-aaa4-a512328fdcac,No,,0
18012273,e907d20f-20a1-577a-bfd1-282a322106b1,No,,0
19290519,47022751-b056-5a33-999b-0bc482a0a2d5,No,,0
19878184,9ee5d484-ffd0-566d-ab79-bb6847543f3d,No,,0
16299416,e7fd1715-c229-57c5-9512-2d867c2aa514,No,,0
17179967,c9400abd-6054-5438-bc2a-fdd5f1700fdf,No,,0
17309167,d6c727d5-0fb0-5aa8-a4b8-2c103c2f0a42,No,,0
18807631,3ae3781d-ddb7-5c92-a560-868f498168e8,No,,0
15286207,76a936c4-e441-57e6-9ec8-0dc28840f804,No,,0
19345772,f633d47b-25a8-5265-b0d8-f70bb2faea89,No,,0
19672587,4c3deaf4-b8b3-503b-b7cd-3f667a3b369a,No,,0
18622651,b05edff7-b7f5-5dac-bb75-d9dcf47781d8,No,,0
20046434,1a1b372d-f2a1-598e-8dbb-635edbef469e,No,,0
19251805,cd8aab4a-8c55-5088-ba47-029a185d4d51,No,,0
20475386,b530097b-971e-52d5-999c-5b97dcff56f4,No,,0
20282690,73164e8d-b43c-5f50-9c4e-a6995347372f,No,,0
18180722,6b3f7672-5098-5e66-8445-4d977c9e5467,No,,0
18915794,4b89dffa-bb65-5a04-8afa-ef2d04251032,No,,0
18600543,423ff9dc-5151-5d6a-b63c-66f17ed3a37e,No,,0
18208715,1a2321be-ffae-5e31-896d-1450cb7f7270,No,,0
18056076,890b0dd9-0ae2-5b88-a2b1-0a011b93d1a1,No,,0
19648106,fb02a700-6368-5f5f-9d1c-593731535110,No,,0
19338688,0a430603-17a3-58f2-a522-aefec8ceebcd,No,,0
15553118,c58185aa-b97a-5881-8fc2-5c92f3e53bcd,No,,0
18543999,53b1d23f-c79a-572b-a492-8542e428961f,No,,0
19883923,87053cce-99c1-5dd9-b435-e9963a7de933,No,,0
13423218,f5c9081d-126a-5915-a485-a612db6fc20b,No,,0
19374095,5c6726ec-c54c-5dd4-a5eb-5365de64bd4f,No,,0
19001062,23b68a8d-ed64-5de4-ae42-7c4f68ac7fec,No,,0
19810546,7e0a37ad-2d20-5ac8-b5fe-53ae4ce054de,No,,0
20249335,2ff70ee7-4daa-5b7c-8ba7-a527e2d33509,No,,0
17869464,dff5cfa2-a57a-576b-925c-ed5aeff324d7,No,,0
20042589,22b4fdef-9143-51eb-89c7-942582ef26f7,No,,0
11215272,2d5dd767-1356-5a35-be22-80eae66ea01f,Yes,5.00,1
17849374,5e94f9fd-c75b-505e-995e-d79580d38791,No,,0
16093204,7d3ac905-1ba8-5414-815f-5f8d9d447fc6,No,,0
20571080,3ce79979-40bd-5829-b2d5-ccf3da3e9773,No,,0
19647849,f9c7ed91-54b2-5919-9805-d01d5d546fcf,No,,0
18696485,5d25b971-bd8f-53da-9045-455192273fb7,No,,0
19197314,77b9a969-071f-5f15-8a3b-e368d3a216a0,No,,0
17911961,6641d071-a24f-57c3-aeac-a87f90499463,No,,0
18879548,a7a94e9a-8b53-5c67-852f-5fd94d28bc8d,No,,0
17054537,42f2638c-f218-5d53-a5e1-c65d7197b972,Yes,5.00,1
18809244,742426d5-eb34-5ba0-b445-cbac945c112c,No,,0
19385503,6e059648-2d3e-5280-b44d-e8bde54cd875,No,,0
20575415,f3eb0aae-1cca-53b9-bdb4-2de9d3465b29,No,,0
17197130,ad57c48b-42ba-5505-a596-b0616e36ec56,No,,0
18718543,5b25ac4f-c372-5500-85ac-cc67aa178032,No,,0
20442781,3cc71fe6-5350-5856-aeaf-c7622ef6ee51,No,,0
16662736,f7f09f45-9e10-5322-83dc-f3e240de77d7,No,,0
18707979,c4de433d-f206-56ac-9dbc-9cdfb1ba926a,No,,0
20581948,811d3b78-4f17-52a4-8300-e5c316efdb47,No,,0
16871759,24d929fb-d59d-57f3-b96f-a9830d3c7f18,No,,0
20130635,d31dc2f9-6469-5cab-81da-ef46a140cfb6,No,,0
16338306,41a2838a-7b50-585e-abb9-70c62483f232,Yes,5.00,1
19194546,9b7a491a-e2cc-5289-86f4-b34df32b6748,No,,0
18416098,e1807554-8457-552c-b048-9d66f29eb930,No,,0
13801142,a639f655-7f36-5ecd-a4d7-1d8821b9e40a,No,,0
13568266,60054ed5-b6c7-571a-8fce-995114fa4153,No,,0
13407450,1b57c0c5-69aa-5c63-ac3e-d112e7bfa4a6,No,,0
11872700,22d4c257-0554-5a64-8b02-ab526318ac9a,No,,0
14003365,eb9113b0-0e9f-5d99-be69-4d365675eaa8,No,,0
20555379,f07b9843-bd13-51f7-8ef4-4501d010f0c7,No,,0
20562524,543e063d-b363-5e82-94e5-78851ade4063,No,,0
14429205,c283243d-982b-5581-9614-bcd94b8c5be9,No,,0
19006522,c8eca2df-5d45-5a1b-8ac2-238e5fc53624,No,,0
20109863,816438cf-881b-5477-9dd7-30e455fcee2d,No,,0
19822316,62d8c5ec-9eb6-59e8-890a-7490a4f6c37f,No,,0
18570026,20141fb7-f454-5762-901c-350a548253a1,No,,0
12804339,f8cd1f21-0897-5d3a-80a3-23473a1fcf86,No,,0
11196799,5dd4d530-ddb9-58e6-bc66-cc481f7bf2c3,No,,0
20584794,2a4a86f3-6a50-5a82-8b38-45afde59b1cd,No,,0
16239324,aaafaffa-d370-517e-8add-d79520064702,No,,0
18585008,e04a83e3-c800-501e-bef7-4e5786977c8a,No,,0
13517593,2d00a193-daf4-5979-aae0-407a20d1e0fb,No,,0
20116612,b70070cf-6971-53be-926b-d0153031e3d0,No,,0
20122358,a60d54bf-1779-5cc9-9439-0add0129ce0e,No,,0
19827476,b54037c6-2113-5e48-bf79-5c72751b73a3,No,,0
15920459,a97ebf97-3005-5224-a71c-ab485bcc1a8f,No,,0
18712259,6a3b29a7-0844-5efa-88bf-94ad9887c779,No,,0
19404090,6c3f96b5-54b9-54b6-b45a-ff2d00466bf9,No,,0
13046806,f606fb3e-21c2-5740-a16b-03597951a477,No,,0
18264331,f2923ecc-9de4-51ca-970b-7358a4b8d6f0,No,,0
19364557,1e2151bc-f04f-58e8-8f59-e38b72e15657,No,,0
19396959,7af7d3e8-a982-523c-974f-a541b8598d26,No,,0
14050191,8d0961f0-1338-5ae7-a576-5e02bff47235,No,,0
10905923,88e05beb-7308-547c-91f8-b5b966e1defd,No,,0
19761407,0438641c-d553-571a-a84a-7bb6b697d908,No,,0
18703685,fbbce840-b604-5ebd-8448-994848742747,No,,0
12676922,5f6d348b-a67e-5308-bca8-1f0beea293db,No,,0
15782850,315c6233-6b54-5312-a62b-29a738703ebf,No,,0
11339681,f834d384-a264-508e-99a2-41230f06de64,No,,0
13303339,b9a64e41-0b66-54c3-8f41-a6df6f378072,No,,0
13573171,271c66e5-679d-5fbc-b967-169fe11eca5f,No,,0
17834447,2aa18178-22b2-548c-bd34-f49835061f59,No,,0
19266776,ba0a8ab2-87a0-5604-8473-2b765c45ea2a,No,,0
19376004,8811c75b-8289-5a8a-b17c-547a91219a88,No,,0
20021581,0699a7af-7233-5cec-9ea5-12b4a77d9d9e,No,,0
16002418,8eaaeea2-c2a3-5b9b-ab6a-f44002a0f5bd,No,,0
16991264,500d0b48-5737-5a54-b28d-801dc933bfe4,No,,0
17349319,6382078c-3f54-5d22-a6a9-88055edb2fd8,No,,0
20202239,41e650ad-31d5-5122-a851-925709805125,No,,0
19289043,ff6e9604-769d-5bf2-9632-848470fd95df,No,,0
19695713,8884b772-10b7-50c7-93ec-e6b03471a89e,No,,0
18552334,a2e48b40-da64-57ee-9fa2-d540582c709c,No,,0
19033797,fbb3544a-04d2-5741-9ac9-ecd570862835,No,,0
19308559,c6f12867-7c8f-5f5f-85ed-60f256b76b09,No,,0
20502190,ba5532ef-06e1-519b-90fe-a0f39ba33e23,No,,0
19125554,bf9e0ee6-688d-5e7f-82ff-994e02035884,No,,0
19567881,06191f71-025a-5c63-9153-d5c4ddaa142d,No,,0
17865760,0a5030e9-1662-5ef3-bac5-cdf057ef51fb,No,,0
19548560,18e8b7e5-3989-57ab-92b0-ac4137424835,No,,0
20069299,7ccaad90-327b-5328-9e12-bf82b9ec5102,No,,0
17685151,2679fa96-22f5-599a-bf7c-89e730162f12,No,,0
19033459,e8b00836-0ebc-537a-bb84-cfdade9a3ed4,No,,0
20343308,7a376110-9a6d-57ba-8674-dd0087500d1d,No,,0
